Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Calculated_Revenue,Calculated_Profit,Profit_Per_Hectare,Cost_Per_Hectare,Revenue_Per_Hectare,Profit_Margin_Pct,Is_Profitable,NPK_Total_kg_ha,Water_Used_Per_Ha_m3
SF13605,Madhya Pradesh,0.0,Wheat,Kharif,8.96,1063.1,26.5,71.4,6.9,7.25,29.3,104.2,30.7,87.4,Flood,116.9,8.65,0.82,1.79,16.04,22573,670876,362071,-308805,6126,2.618,53.0,362070.92,-308805,-34464.84375,74874.55357142857,40409.709821428565,-85.28852075974049,False,222.3,683.7053571428571
SF13606,Telangana,0.0,Maize,Rabi,10.54,343.4,22.4,64.8,7.7,7.06,17.2,101.1,61.7,107.0,Drip,218.4,3.3,0.79,2.69,28.35,21596,823511,612247,-211264,4875,5.815,36.2,612246.6,-211264,-20044.022770398482,78131.97343453512,58087.950664136624,-34.506334861583646,False,269.8,462.5237191650854
SF13607,Tamil Nadu,0.0,Pulses,Kharif,12.29,922.7,28.6,71.6,7.2,6.8,28.7,108.4,51.9,81.7,Rainfed,135.6,5.31,0.74,1.31,16.1,75387,771535,1213731,442196,2293,7.021,61.1,1213730.7000000002,442196,35980.14646053703,62777.46135069162,98757.60781122865,36.43278452968573,True,242.0,186.57445077298618
SF13608,Madhya Pradesh,0.0,Wheat,Kharif,1.02,939.4,29.4,69.3,8.2,7.19,31.0,148.4,55.1,82.3,Flood,225.2,3.79,0.95,2.27,2.32,17667,65729,40987,-24742,732,3.169,55.1,40987.439999999995,-24742,-24256.86274509804,64440.19607843137,40183.333333333336,-60.36548173811208,False,285.8,717.6470588235294
SF13609,Gujarat,0.0,Wheat,Rabi,5.57,1046.8,23.4,50.6,8.5,5.84,21.5,131.9,72.1,137.8,Flood,75.4,5.61,0.74,1.01,5.63,23064,286155,129850,-156305,3793,1.484,60.5,129850.31999999999,-156305,-28061.93895870736,51374.32675044883,23312.387791741472,-120.37350789372351,False,341.8,680.9694793536804
SF13610,Karnataka,0.0,Pulses,Rabi,12.48,512.8,22.8,53.6,7.2,6.51,25.1,110.1,70.3,111.6,Drip,200.1,4.48,0.74,1.24,15.48,73482,872263,1137501,265238,4793,3.23,44.5,1137501.36,265238,21253.04487179487,69892.8685897436,91145.91346153845,23.317605874632196,True,292.0,384.0544871794872
SF13611,Karnataka,0.0,Maize,Rabi,12.67,468.8,24.3,51.9,6.2,7.49,22.0,105.2,59.8,105.3,Sprinkler,151.5,2.77,0.81,1.64,20.78,18763,641815,389895,-251920,8035,2.586,52.2,389895.14,-251920,-19883.18863456985,50656.274664561955,30773.086029992108,-64.61226740532707,False,270.3,634.1752170481452
SF13612,Karnataka,0.0,Cotton,Rabi,14.41,519.2,25.1,40.5,8.7,6.28,28.7,126.7,40.9,100.0,Rainfed,256.9,4.19,0.96,0.98,14.12,62305,999668,879747,-119921,5368,2.63,35.2,879746.6,-119921,-8322.068008327551,69373.21304649548,61051.14503816794,-13.631305363928492,False,267.6,372.51908396946567
SF13613,Karnataka,0.0,Rice,Kharif,10.66,1013.7,23.5,82.4,6.9,6.9,35.2,78.7,54.1,126.6,Drip,250.3,6.28,0.69,3.79,40.4,21488,732865,868115,135250,14066,2.872,45.6,868115.2,135250,12687.617260787993,68749.06191369606,81436.67917448404,15.579733099877322,True,259.4,1319.5121951219512
SF13614,Madhya Pradesh,0.0,Maize,Zaid,11.61,172.8,29.7,58.3,8.3,7.21,18.0,135.0,71.7,100.0,Rainfed,141.5,4.55,0.86,1.55,18.0,18604,735965,334872,-401093,4025,4.472,47.5,334872.0,-401093,-34547.20068906116,63390.611541774335,28843.41085271318,-119.7750185145369,False,306.7,346.68389319552114
SF13615,Punjab,0.0,Groundnut,Rabi,3.38,354.4,22.3,78.8,5.5,6.79,31.5,132.0,62.9,50.2,Flood,109.6,0.64,0.78,1.37,4.63,53498,157237,247696,90459,2317,1.998,57.8,247695.74,90459,26763.017751479292,46519.8224852071,73282.84023668639,36.5201698856663,True,245.10000000000002,685.5029585798817
SF13616,Telangana,0.0,Chilli,Rabi,2.95,577.3,21.2,54.8,7.6,7.14,24.7,179.2,63.8,59.9,Rainfed,176.8,5.88,0.74,1.62,4.78,128978,181463,616515,435052,862,5.545,38.8,616514.8400000001,435052,147475.2542372881,61512.8813559322,208988.13559322033,70.56632847538178,True,302.9,292.20338983050846
SF13617,Madhya Pradesh,0.0,Chilli,Kharif,3.91,826.6,34.0,81.9,6.7,7.24,33.4,122.5,71.2,122.4,Drip,123.4,2.84,0.94,1.6,6.26,105826,192748,662471,469723,2047,3.058,63.0,662470.76,469723,120133.75959079283,49296.16368286445,169429.92327365727,70.90468865806956,True,316.1,523.5294117647059
SF13618,Andhra Pradesh,0.0,Wheat,Rabi,7.87,442.4,21.3,64.4,7.6,6.44,26.3,86.0,53.4,76.6,Rainfed,278.8,7.62,0.91,2.31,18.18,20456,557349,371890,-185459,2322,7.829,24.6,371890.08,-185459,-23565.311308767472,70819.44091486659,47254.12960609911,-49.86931619564925,False,216.0,295.04447268106736
SF13619,Tamil Nadu,0.0,Maize,Kharif,14.68,939.6,30.2,63.7,4.8,6.53,32.7,107.3,35.4,104.2,Rainfed,233.3,2.44,0.95,3.03,44.48,17696,971729,787118,-184611,5014,8.871,69.1,787118.08,-184611,-12575.681198910082,66194.0735694823,53618.392370572205,-23.454043739312276,False,246.89999999999998,341.55313351498637
SF13620,Madhya Pradesh,0.0,Cotton,Rabi,13.21,260.2,20.6,59.3,9.0,8.1,26.7,109.6,82.1,96.6,Flood,206.6,5.39,0.92,0.3,3.96,71775,909275,284229,-625046,11326,0.35,32.5,284229.0,-625046,-47316.124148372444,68832.32399697199,21516.199848599543,-219.90929848819087,False,288.29999999999995,857.3807721423163
SF13621,Karnataka,0.0,Chilli,Zaid,7.02,122.5,34.7,59.9,8.9,7.5,16.3,126.1,43.7,105.0,Flood,158.5,6.68,1.0,0.56,3.93,111575,374980,438490,63510,5660,0.694,47.7,438489.75,63510,9047.008547008547,53415.95441595442,62462.96296296296,14.483796665830464,True,274.8,806.2678062678063
SF13622,Telangana,0.0,Pulses,Rabi,13.8,574.5,24.8,46.9,8.3,6.74,17.2,123.7,63.1,105.0,Drip,219.7,6.95,0.89,1.8,24.84,76600,827571,1902744,1075173,5221,4.758,28.2,1902744.0,1075173,77911.08695652173,59968.91304347826,137880.0,56.506445428286725,True,291.8,378.3333333333333
SF13623,Telangana,0.0,Sugarcane,Kharif,6.64,879.1,30.8,81.0,7.3,6.28,42.6,185.6,88.9,102.3,Flood,55.0,5.04,0.89,61.72,409.82,3723,525034,1525760,1000726,13830,29.633,57.3,1525759.8599999999,1000726,150711.7469879518,79071.38554216867,229783.1325301205,65.58869022651007,True,376.8,2082.8313253012047
SF13624,Telangana,0.0,Maize,Rabi,9.46,565.8,19.8,49.2,9.5,6.19,27.8,113.8,39.0,78.6,Flood,204.3,3.53,0.95,2.16,20.43,19338,646776,395075,-251701,7160,2.853,33.0,395075.33999999997,-251701,-26606.8710359408,68369.55602536997,41762.68498942917,-63.70967537809277,False,231.4,756.8710359408033
SF13625,Maharashtra,0.0,Wheat,Rabi,2.43,491.3,22.7,47.4,7.3,6.81,28.7,76.1,24.8,143.5,Drip,195.0,4.77,0.93,2.99,7.27,24371,155689,177177,21488,1145,6.349,42.1,177177.16999999998,21488,8842.798353909464,64069.547325102874,72912.34567901235,12.127985009340941,True,244.39999999999998,471.19341563786
SF13626,Punjab,0.0,Maize,Rabi,13.47,439.1,19.5,54.5,7.0,5.7,25.9,58.2,51.9,117.2,Flood,246.6,8.88,0.7,0.97,13.07,17330,1207553,226503,-981050,9675,1.351,27.7,226503.1,-981050,-72832.21974758722,89647.58723088344,16815.367483296213,-433.12892102974354,False,227.3,718.2628062360801
SF13627,Karnataka,0.0,Rice,Rabi,11.06,359.1,22.2,49.1,7.4,5.31,24.6,138.8,76.5,59.4,Flood,100.8,5.38,0.85,0.3,3.32,20480,549703,67994,-481709,22616,0.147,30.0,67993.59999999999,-481709,-43554.15913200723,49701.898734177215,6147.7396021699815,-708.4580992440509,False,274.7,2044.8462929475586
SF13628,Madhya Pradesh,0.0,Cotton,Zaid,10.53,261.1,33.1,42.5,8.6,6.96,18.3,93.3,65.1,164.7,Rainfed,198.3,5.69,0.83,0.85,8.95,68815,638873,615894,-22979,4321,2.071,34.6,615894.25,-22979,-2182.241215574549,60671.699905033245,58489.45868945869,-3.730999165440806,False,323.09999999999997,410.3513770180437
SF13629,Gujarat,0.0,Chilli,Kharif,6.55,650.4,30.2,72.9,6.6,7.95,28.7,123.2,46.0,126.3,Flood,202.7,4.07,0.65,0.44,2.88,103177,423847,297150,-126697,4450,0.647,65.1,297149.76,-126697,-19343.053435114503,64709.465648854966,45366.412213740456,-42.63738852431432,False,295.5,679.3893129770993
SF13630,Karnataka,0.0,Rice,Kharif,12.85,934.0,27.0,59.2,6.1,7.7,42.1,86.6,82.9,105.6,Flood,206.9,4.28,0.92,1.25,16.06,24483,970268,393197,-577071,27548,0.583,49.4,393196.98,-577071,-44908.249027237354,75507.2373540856,30598.988326848248,-146.76383593974523,False,275.1,2143.8132295719847
SF13631,Maharashtra,0.0,Groundnut,Kharif,5.92,748.5,28.0,83.0,6.7,6.83,24.4,150.7,57.2,99.4,Drip,241.8,2.66,0.77,2.66,15.75,51041,346554,803896,457342,2293,6.869,58.7,803895.75,457342,77253.71621621621,58539.52702702703,135793.24324324325,56.890692328360885,True,307.29999999999995,387.3310810810811
SF13632,Telangana,0.0,Pulses,Rabi,10.88,281.7,16.7,60.3,5.9,5.92,16.8,104.9,63.1,120.2,Rainfed,294.2,3.07,0.67,0.34,3.7,72179,724500,267062,-457438,2437,1.518,50.2,267062.3,-457438,-42043.933823529405,66590.07352941176,24546.13970588235,-171.28531951382075,False,288.2,223.98897058823528
SF13633,Madhya Pradesh,0.0,Rice,Kharif,2.36,1136.7,25.9,71.6,7.2,6.55,16.7,57.6,61.1,154.2,Flood,164.0,2.86,0.92,2.93,6.91,22240,176694,153678,-23016,5772,1.197,71.6,153678.4,-23016,-9752.542372881357,74870.33898305085,65117.7966101695,-14.976769609182835,False,272.9,2445.762711864407
SF13634,Maharashtra,0.0,Cotton,Zaid,12.78,514.1,28.5,58.9,8.5,7.4,13.3,64.2,89.2,96.2,Flood,107.5,8.28,0.73,0.83,10.61,69795,948263,740525,-207738,12156,0.873,34.3,740524.95,-207738,-16254.929577464789,74198.98278560251,57944.05320813772,-28.052800378110128,False,249.60000000000002,951.1737089201879
SF13635,Madhya Pradesh,0.0,Rice,Zaid,14.02,80.0,32.3,46.4,9.2,5.9,29.3,117.8,92.5,90.6,Rainfed,40.0,3.91,0.7,0.94,13.18,21417,620149,282276,-337873,12057,1.093,32.0,282276.06,-337873,-24099.358059914408,44233.16690442226,20133.808844507847,-119.69597131885106,False,300.9,859.9857346647647
SF13636,Karnataka,0.0,Sugarcane,Rabi,12.8,601.1,23.4,57.4,8.7,5.97,34.9,156.2,83.9,89.4,Flood,122.1,10.07,0.83,38.97,498.82,3768,843592,1879554,1035962,29601,16.851,42.2,1879553.76,1035962,80934.53125,65905.625,146840.15625,55.11743743462545,True,329.5,2312.578125
SF13637,Andhra Pradesh,0.0,Cotton,Zaid,14.86,250.1,28.1,56.9,8.5,6.09,13.8,152.4,63.2,127.5,Rainfed,175.1,4.71,0.8,0.83,12.33,74500,1060049,918585,-141464,6269,1.967,40.0,918585.0,-141464,-9519.78465679677,71335.733512786,61815.948855989234,-15.400207928498725,False,343.1,421.8707940780619
SF13638,Karnataka,0.0,Chilli,Rabi,9.42,318.6,21.2,71.9,7.2,7.47,26.4,97.7,64.1,150.3,Sprinkler,176.3,4.3,0.76,0.99,9.33,103731,488471,967810,479339,5618,1.661,44.4,967810.23,479339,50885.24416135881,51854.670912951166,102739.91507430997,49.528213182339506,True,312.1,596.3906581740977
SF13639,Telangana,0.0,Cotton,Zaid,9.43,393.2,29.2,53.5,8.8,6.51,17.6,96.3,58.2,112.7,Drip,136.7,3.74,0.86,1.6,15.09,57694,618933,870602,251669,5435,2.776,39.4,870602.46,251669,26688.1230116649,65634.46447507954,92322.58748674444,28.907468625158224,True,267.2,576.3520678685048
SF13640,Gujarat,0.0,Groundnut,Zaid,5.31,403.3,30.3,60.1,7.6,6.62,22.4,142.6,61.8,92.0,Drip,166.5,5.33,0.69,2.0,10.62,65523,408759,695854,287095,2019,5.26,37.6,695854.2599999999,287095,54066.85499058381,76979.09604519774,131045.95103578156,41.257936291233506,True,296.4,380.225988700565
SF13641,Madhya Pradesh,0.0,Rice,Kharif,3.89,1004.3,29.2,78.4,5.7,6.89,33.4,191.2,70.5,96.8,Flood,163.2,5.89,0.99,3.64,14.16,21845,247901,309325,61424,7152,1.98,46.1,309325.2,61424,15790.231362467866,63727.763496143954,79517.99485861183,19.857431504081468,True,358.5,1838.560411311054
SF13642,Karnataka,0.0,Groundnut,Rabi,1.81,342.5,23.5,60.2,7.4,7.47,18.5,122.6,42.2,110.1,Sprinkler,122.2,6.17,0.72,0.86,1.56,52079,94482,81243,-13239,798,1.955,26.3,81243.24,-13239,-7314.364640883978,52200.0,44885.63535911602,-16.29555777113105,False,274.9,440.88397790055245
SF13643,Madhya Pradesh,0.0,Rice,Rabi,11.48,258.1,26.0,59.6,9.9,7.42,27.9,130.5,35.1,111.5,Flood,235.5,2.84,0.71,1.59,18.25,18460,776519,336895,-439624,22383,0.815,36.7,336895.0,-439624,-38294.77351916376,67641.02787456446,29346.254355400695,-130.49288353938172,False,277.1,1949.738675958188
SF13644,Gujarat,0.0,Groundnut,Kharif,9.96,827.5,28.5,72.5,6.1,7.6,30.4,68.4,54.7,119.9,Drip,210.4,3.6,0.91,0.66,6.57,54691,733833,359320,-374513,4145,1.585,61.3,359319.87,-374513,-37601.70682730924,73678.01204819276,36076.30522088353,-104.22826449961038,False,243.0,416.1646586345381
SF13645,Punjab,0.0,Chilli,Kharif,4.59,689.7,34.0,70.9,7.5,6.18,30.7,152.6,38.8,78.4,Drip,223.0,4.44,0.87,1.93,8.86,129256,349839,1145208,795369,2649,3.345,52.7,1145208.16,795369,173283.00653594773,76217.64705882354,249500.65359477125,69.45192489050024,True,269.79999999999995,577.124183006536
SF13646,Maharashtra,0.0,Wheat,Rabi,8.07,562.3,26.2,39.4,9.2,7.34,28.1,120.0,50.5,86.8,Sprinkler,282.2,0.5,0.89,2.5,20.18,22532,573160,454696,-118464,4292,4.702,52.3,454695.76,-118464,-14679.553903345724,71023.54399008673,56343.99008674101,-26.053451096996678,False,257.3,531.8463444857497
SF13647,Tamil Nadu,0.0,Chilli,Kharif,10.49,891.4,28.2,70.1,7.7,6.52,30.2,123.7,49.6,78.7,Rainfed,233.9,9.74,0.65,2.1,22.03,116330,711490,2562750,1851260,3545,6.214,38.8,2562749.9,1851260,176478.55100095327,67825.54814108675,244304.09914204004,72.23724514681494,True,252.0,337.9408960915157
SF13648,Gujarat,0.0,Groundnut,Kharif,3.82,985.6,28.7,78.2,6.9,7.93,26.7,115.6,34.3,79.8,Drip,192.4,7.4,0.78,0.3,1.15,61474,208876,70695,-138181,1849,0.622,39.4,70695.09999999999,-138181,-36173.036649214664,54679.58115183246,18506.544502617802,-195.46078223353845,False,229.7,484.0314136125655
SF13649,Madhya Pradesh,0.0,Maize,Kharif,13.1,915.8,31.8,75.3,7.7,7.03,35.6,133.1,75.5,116.7,Rainfed,202.9,2.13,0.71,2.63,34.45,21283,872413,733199,-139214,3286,10.484,69.8,733199.3500000001,-139214,-10627.022900763359,66596.41221374046,55969.3893129771,-18.98720538353162,False,325.3,250.83969465648855
SF13650,Telangana,0.0,Pulses,Kharif,10.31,951.7,32.8,74.0,7.2,6.49,31.0,86.9,42.2,102.7,Drip,191.1,7.06,0.75,1.17,12.06,61558,738870,742389,3519,3590,3.359,52.1,742389.48,3519,341.31910766246364,71665.37342386032,72006.69253152279,0.4740102560786865,True,231.8,348.20562560620755
SF13651,Telangana,0.0,Rice,Kharif,4.37,1093.0,26.8,72.3,6.3,6.92,30.8,146.6,86.0,69.2,Sprinkler,129.6,7.01,0.87,4.23,18.49,16874,280280,312000,31720,7361,2.512,54.5,312000.25999999995,31720,7258.58123569794,64137.29977116705,71395.88100686499,10.166666666666666,True,301.8,1684.4393592677345
SF13652,Telangana,0.0,Chilli,Rabi,4.24,560.8,22.5,62.9,6.5,5.69,21.9,114.0,71.1,146.7,Drip,238.8,3.08,0.93,0.62,2.63,98792,295412,259823,-35589,2211,1.19,45.8,259822.96,-35589,-8393.632075471698,69672.64150943396,61279.00943396226,-13.697401692690795,False,331.79999999999995,521.4622641509434
SF13653,Maharashtra,0.0,Wheat,Zaid,8.8,380.9,32.3,52.6,8.9,6.68,21.0,99.2,51.8,87.6,Sprinkler,192.2,4.97,0.72,2.3,20.24,25982,655879,525876,-130003,3759,5.384,34.3,525875.6799999999,-130003,-14773.06818181818,74531.70454545454,59758.63636363636,-24.721227057329102,False,238.6,427.1590909090909
SF13654,Telangana,0.0,Sugarcane,Rabi,11.36,530.6,20.7,59.6,6.3,7.01,21.9,198.6,45.3,101.7,Flood,199.2,7.51,0.81,61.04,693.41,3776,772543,2618316,1845773,22238,31.181,30.9,2618316.1599999997,1845773,162480.01760563382,68005.5457746479,230485.5633802817,70.49466145415603,True,345.59999999999997,1957.5704225352113
SF13655,Telangana,0.0,Pulses,Kharif,2.61,727.4,31.9,72.4,7.5,6.9,32.0,96.4,58.7,103.2,Rainfed,138.2,2.05,0.69,1.16,3.03,72898,142695,220881,78186,547,5.539,67.7,220880.93999999997,78186,29956.32183908046,54672.41379310345,84628.73563218392,35.39734064949,True,258.3,209.5785440613027
SF13656,Andhra Pradesh,0.0,Cotton,Rabi,13.16,744.8,25.0,53.9,7.5,7.23,34.5,68.9,37.1,81.5,Flood,256.6,6.08,0.93,1.25,16.45,54182,1010434,891294,-119140,12685,1.297,38.5,891293.8999999999,-119140,-9053.191489361701,76780.69908814589,67727.5075987842,-13.367082017830256,False,187.5,963.9057750759878
SF13657,Tamil Nadu,0.0,Groundnut,Kharif,13.05,582.0,28.5,73.4,6.7,6.82,37.1,127.1,73.5,120.1,Flood,175.9,2.62,0.77,1.92,25.06,55315,679680,1386194,706514,6860,3.653,61.2,1386193.9,706514,54139.00383141762,52082.75862068965,106221.76245210727,50.96790203968564,True,320.7,525.6704980842911
SF13658,Karnataka,0.0,Rice,Zaid,6.0,342.1,34.1,67.0,8.6,6.41,21.6,108.8,78.9,100.2,Drip,167.8,5.74,0.92,2.58,15.48,22389,437507,346582,-90925,7745,1.999,42.1,346581.72000000003,-90925,-15154.166666666666,72917.83333333333,57763.666666666664,-26.2347727233382,False,287.9,1290.8333333333333
SF13659,Tamil Nadu,0.0,Pulses,Zaid,3.42,234.2,24.9,44.0,7.9,7.72,24.6,74.3,61.1,90.1,Flood,173.5,5.3,0.78,0.3,1.03,66723,225956,68725,-157231,1531,0.673,28.9,68724.69,-157231,-45973.976608187135,66069.00584795322,20095.02923976608,-228.78283012004363,False,225.5,447.6608187134503
SF13660,Telangana,0.0,Pulses,Kharif,13.13,1114.4,28.4,70.9,6.1,6.12,31.4,72.7,47.9,121.5,Flood,180.7,4.52,0.67,0.8,10.5,72084,753541,756882,3341,5000,2.1,62.7,756882.0,3341,254.45544554455444,57390.78446306169,57645.23990860624,0.44141623132800095,True,242.1,380.80731150038076
SF13661,Punjab,0.0,Wheat,Zaid,12.97,224.7,26.7,51.3,6.5,6.79,16.9,142.0,51.5,117.9,Flood,185.7,4.64,0.78,2.5,32.43,25531,1006857,827970,-178887,9304,3.486,37.4,827970.33,-178887,-13792.36700077101,77629.68388589051,63837.3168851195,-21.605492952643214,False,311.4,717.3477255204317
SF13662,Tamil Nadu,0.0,Maize,Rabi,13.82,478.9,28.3,47.8,8.4,6.53,30.8,143.7,41.5,127.8,Flood,150.4,3.51,0.81,4.13,57.08,21651,771682,1235839,464157,10546,5.412,49.1,1235839.08,464157,33585.89001447178,55838.06078147612,89423.9507959479,37.558047609761466,True,313.0,763.0969609261939
SF13663,Maharashtra,0.0,Wheat,Rabi,2.35,481.6,27.4,53.3,7.5,6.26,29.6,120.8,54.0,106.7,Rainfed,200.8,3.9,0.7,2.18,5.12,25450,177056,130304,-46752,716,7.151,34.1,130304.0,-46752,-19894.468085106382,75342.97872340426,55448.51063829787,-35.879174852652255,False,281.5,304.6808510638298
SF13664,Madhya Pradesh,0.0,Maize,Zaid,7.55,80.0,32.7,54.1,6.2,6.92,14.6,151.9,48.4,112.9,Rainfed,194.8,3.6,0.73,2.13,16.08,19351,403695,311164,-92531,2505,6.419,41.7,311164.07999999996,-92531,-12255.761589403974,53469.53642384106,41213.774834437085,-29.737051844043656,False,313.20000000000005,331.7880794701987
SF13665,Madhya Pradesh,0.0,Maize,Rabi,12.16,341.4,26.6,62.5,6.7,7.64,26.0,140.8,15.0,83.5,Drip,249.7,6.65,0.84,1.17,14.23,25764,945402,366622,-578780,7302,1.949,20.8,366621.72000000003,-578780,-47597.03947368421,77746.875,30149.83552631579,-157.86832214106082,False,239.3,600.4934210526316
SF13666,Karnataka,0.0,Wheat,Kharif,1.38,532.2,27.9,85.6,9.5,7.35,25.0,162.8,68.4,101.9,Drip,249.2,4.18,0.67,2.94,4.06,23159,86841,94026,7185,695,5.842,50.4,94025.54,7185,5206.521739130435,62928.26086956522,68134.78260869566,7.641503413949333,True,333.1,503.6231884057971
SF13667,Punjab,0.0,Pulses,Zaid,5.57,402.0,30.6,51.6,8.0,7.4,16.4,108.4,46.1,108.4,Flood,237.0,6.05,0.74,0.61,3.4,69510,390429,236334,-154095,2399,1.417,40.3,236334.0,-154095,-27665.17055655296,70094.97307001795,42429.80251346499,-65.20221381604001,False,262.9,430.7001795332136
SF13668,Telangana,0.0,Wheat,Rabi,1.93,582.0,24.8,68.7,8.4,7.49,23.7,150.4,33.9,159.4,Sprinkler,123.1,6.92,0.87,1.44,2.78,25999,132805,72277,-60528,1026,2.71,33.7,72277.22,-60528,-31361.658031088085,68810.88082901554,37449.22279792746,-83.74448303056298,False,343.70000000000005,531.6062176165804
SF13669,Madhya Pradesh,0.0,Sugarcane,Rabi,1.94,598.1,28.3,54.3,8.6,6.94,16.8,145.2,53.0,107.6,Rainfed,121.9,8.44,0.8,69.95,135.7,3610,114465,489877,375412,1932,70.238,40.4,489876.99999999994,375412,193511.34020618556,59002.57731958763,252513.9175257732,76.63393055807887,True,305.79999999999995,995.8762886597939
SF13670,Maharashtra,0.0,Pulses,Rabi,1.22,327.2,20.7,53.6,6.2,7.12,23.8,121.5,59.1,100.4,Sprinkler,106.3,8.68,0.66,0.88,1.07,68439,75969,73230,-2739,478,2.238,21.5,73229.73000000001,-2739,-2245.0819672131147,62269.67213114754,60024.59016393443,-3.7402703809913973,False,281.0,391.8032786885246
SF13671,Gujarat,0.0,Wheat,Kharif,2.95,650.0,32.6,57.6,6.0,5.23,36.6,125.6,76.2,80.4,Rainfed,192.3,8.2,0.72,0.3,0.88,20480,185571,18022,-167549,774,1.137,47.5,18022.4,-167549,-56796.271186440674,62905.423728813555,6109.152542372881,-929.6914881811119,False,282.20000000000005,262.3728813559322
SF13672,Punjab,0.0,Pulses,Rabi,1.86,390.4,22.4,48.2,7.1,6.14,26.1,100.1,34.1,68.5,Flood,198.0,5.93,0.83,0.66,1.23,72468,144240,89136,-55104,832,1.478,23.2,89135.64,-55104,-29625.8064516129,77548.38709677418,47922.58064516129,-61.82014001077006,False,202.7,447.31182795698925
SF13673,Andhra Pradesh,0.0,Maize,Rabi,14.06,470.4,21.1,52.9,6.7,6.9,18.1,111.9,54.8,93.3,Flood,120.1,6.4,0.83,3.96,55.68,20181,799347,1123678,324331,11253,4.948,34.3,1123678.08,324331,23067.6386913229,56852.56045519203,79920.19914651493,28.86333985358795,True,260.0,800.3556187766713
SF13674,Madhya Pradesh,0.0,Sugarcane,Kharif,4.99,890.1,28.6,66.5,5.6,7.0,34.6,111.3,31.6,80.8,Flood,153.5,1.45,0.87,61.12,304.99,3576,233565,1090644,857079,9991,30.526,62.2,1090644.24,857079,171759.31863727455,46806.6132264529,218565.93186372746,78.58467107507124,True,223.7,2002.204408817635
SF13675,Madhya Pradesh,0.0,Pulses,Kharif,12.65,753.6,28.1,74.5,9.2,6.13,24.8,152.8,39.6,103.7,Drip,200.2,5.74,0.8,1.27,16.07,65662,750207,1055188,304981,4182,3.843,55.2,1055188.34,304981,24109.169960474308,59304.90118577075,83414.07114624506,28.903001171355246,True,296.1,330.59288537549406
SF13676,Punjab,0.0,Sugarcane,Zaid,7.16,80.0,29.6,56.8,8.0,8.14,12.9,40.0,48.2,106.1,Flood,193.4,3.55,0.69,3.09,22.12,3782,480099,83658,-396441,17590,1.258,32.5,83657.84,-396441,-55368.85474860335,67052.93296089386,11684.078212290502,-473.88295201893425,False,194.3,2456.7039106145253
SF13677,Madhya Pradesh,0.0,Cotton,Rabi,13.03,633.7,26.3,53.1,7.8,7.45,26.5,146.0,56.5,118.7,Rainfed,129.9,6.01,0.99,1.02,13.29,62913,786581,836114,49533,5077,2.618,27.9,836113.7699999999,49533,3801.4581734458943,60366.922486569456,64168.380660015355,5.924192155615144,True,321.2,389.6392939370683
SF13678,Gujarat,0.0,Rice,Zaid,5.63,143.5,31.0,46.2,8.4,7.11,18.1,95.6,53.4,97.4,Drip,164.3,5.36,0.8,1.57,8.84,23476,390389,207528,-182861,7060,1.252,34.3,207527.84,-182861,-32479.7513321492,69340.85257548846,36861.10124333925,-88.11389306503219,False,246.4,1253.9964476021314
SF13679,Tamil Nadu,0.0,Maize,Kharif,7.53,991.1,28.5,86.4,5.7,7.58,36.1,117.8,46.1,93.3,Rainfed,130.6,5.59,0.7,1.61,12.12,21610,417711,261913,-155798,2191,5.532,61.7,261913.19999999998,-155798,-20690.30544488712,55472.90836653386,34782.60292164674,-59.484638028658374,False,257.2,290.9694555112882
SF13680,Gujarat,0.0,Wheat,Kharif,2.42,1155.7,30.6,73.4,6.3,7.18,29.0,102.0,87.4,147.9,Sprinkler,218.9,8.06,0.77,2.0,4.84,23766,160924,115027,-45897,1161,4.169,48.6,115027.44,-45897,-18965.702479338845,66497.52066115703,47531.818181818184,-39.90106670607771,False,337.3,479.7520661157025
SF13681,Maharashtra,0.0,Maize,Rabi,10.07,446.8,21.7,62.7,7.0,6.62,26.7,115.1,69.4,124.0,Sprinkler,222.5,5.16,0.98,4.19,42.19,19278,837110,813339,-23771,4261,9.901,41.2,813338.82,-23771,-2360.575968222443,83129.09632571996,80768.52035749752,-2.9226435717456067,False,308.5,423.1380337636544
SF13682,Maharashtra,0.0,Pulses,Rabi,2.6,489.9,23.1,74.5,6.7,7.11,23.7,117.5,67.7,42.5,Rainfed,189.0,3.66,0.89,0.97,2.52,68818,160278,173421,13143,613,4.111,48.7,173421.36000000002,13143,5055.0,61645.38461538461,66700.38461538461,7.578666943449755,True,227.7,235.76923076923077
